Year,Month,Day,Hour solar,Ambient temperature (øC),Wind speed (m/s),Sun elevation (ø),Sun incidence angle (ø),Gh (W/m2),Bh (W/m2),G (W/m2),B (W/m2),"Inclined global spectral irradiance,306.8-327.8nm",327.8-362.5nm,362.5-407.5nm,407.5-452.0nm,452.0nm-517.7nm,517.7-540.0nm,540.0-549.5nm,549.5-566.6nm,566.6-605.0nm,605.0-625.0nm,625.0-666.7nm,666.7-684.2nm,684.2-704.4nm,704.4-742.6nm,742.6-791.5nm,791.5-844.5nm,844.5-889.0nm,889.0-974.9nm,974.9-1045.7nm,1045.7-1194.2nm,1194.2-1515.9nm,1515.9-1613.5nm,1613.5-1964.8nm,1964.8-2153.5nm,2153.5-2275.2nm,2275.2-3001.9nm,3001.9-3635.4nm,3635.4-3991.0nm,3991.0-4605.65nm
2011,1,1,0.87444,6.66,2.51,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,1.8744,6.46,2.44,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,2.8744,6.25,2.41,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,3.8747,5.99,2.54,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,4.8747,5.72,2.67,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,5.8747,5.19,2.72,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,6.8747,3.49,2.46,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,7.8744,1.79,2.19,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,8.8744,0.49,1.97,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,9.8744,0.99,1.97,6.4118,66.334,46.8,5.6,64.285,20.129,0.061,0.695,1.394,2.641,5.413,1.926,0.84,1.498,3.329,1.815,3.92,1.772,1.557,2.954,4.262,3.814,3.77,2.606,4.491,4.012,4.897,2.192,2.593,0.653,0.676,0.237,0.147,0.109,0.011
2011,1,1,10.874,1.49,1.97,9.6208,61.208,62.1,3,67.805,8.645,0.079,1.108,2.096,3.68,6.931,2.341,1.003,1.777,3.87,2.048,4.274,1.857,1.711,3.156,4.252,3.893,3.579,2.801,4.137,3.987,4.388,1.772,1.949,0.503,0.428,0.084,0.055,0.04,0.006
2011,1,1,11.874,1.82,1.93,10.897,59.114,70.1,2.9,74.774,7.875,0.102,1.308,2.441,4.218,7.83,2.629,1.125,1.993,4.333,2.277,4.716,2.031,1.895,3.479,4.61,4.256,3.847,3.136,4.434,4.378,4.719,1.858,2.018,0.529,0.428,0.082,0.057,0.04,0.005
2011,1,1,12.874,1.39,1.69,10.132,60.374,128.4,59.8,266.61,168.05,0.327,2.15,4.663,9.532,20.859,7.728,3.423,6.105,13.884,7.489,16.017,7.111,6.642,12.502,16.656,15.9,14.683,12.27,17.759,17.965,21.229,9.21,11.365,3.671,3.369,1.833,1.258,0.894,0.115
2011,1,1,13.874,0.96,1.46,7.3912,64.789,76.3,24,147.2,79.467,0.166,1.136,2.391,4.85,10.754,4.043,1.799,3.222,7.347,4.024,8.756,3.974,3.57,6.821,9.611,8.888,8.663,6.443,10.559,9.88,12.137,5.522,6.732,1.923,1.965,0.933,0.601,0.443,0.047
2011,1,1,14.874,0.39,1.31,2.892,71.77,19.8,4,41.799,24.802,0.019,0.207,0.44,0.945,2.255,0.947,0.439,0.81,1.918,1.057,2.3,1.058,0.855,1.711,2.831,2.364,2.672,1.696,3.387,2.773,4.266,1.953,2.88,0.561,0.773,0.353,0.185,0.134,0.01
2011,1,1,15.875,-0.78,1.56,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,16.875,-1.94,1.8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,17.875,-2.94,1.99,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,18.875,-3.18,1.93,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,19.875,-3.41,1.88,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,20.875,-3.59,1.82,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,21.875,-3.52,1.77,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,22.875,-3.45,1.71,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,23.867,-3.41,1.67,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,0.86694,-3.48,1.64,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,1.8669,-3.55,1.62,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,2.8669,-3.64,1.61,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,3.8672,-3.88,1.66,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,4.8672,-4.11,1.72,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,5.8672,-4.32,1.77,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,6.8672,-4.46,1.81,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,7.8669,-4.59,1.85,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,8.8669,-4.36,1.88,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,9.8669,-2.5,1.91,6.4555,66.314,19.6,0,19.125,0,0.013,0.329,0.63,1.119,2.108,0.699,0.296,0.523,1.117,0.6,1.269,0.562,0.489,0.905,1.301,1.125,1.093,0.708,1.219,1.033,1.078,0.41,0.382,0.063,0.052,0.001,0.001,0,0
2011,1,2,10.867,-0.63,1.94,9.6807,61.161,32.4,0,31.611,0,0.039,0.623,1.147,1.957,3.571,1.179,0.501,0.886,1.903,1.001,2.069,0.891,0.815,1.494,2.018,1.819,1.665,1.268,1.873,1.751,1.741,0.631,0.58,0.109,0.077,0.001,0.001,0.001,0
2011,1,2,11.867,0.79,1.94,10.973,59.039,41.4,0,40.392,0,0.06,0.822,1.497,2.527,4.573,1.508,0.642,1.134,2.442,1.277,2.623,1.123,1.042,1.902,2.526,2.302,2.075,1.655,2.342,2.255,2.237,0.806,0.756,0.153,0.106,0.003,0.002,0.002,0
2011,1,2,12.867,0.15,1.82,10.223,60.276,45.8,0.1,44.901,0.279,0.059,0.875,1.609,2.743,5.004,1.655,0.703,1.244,2.68,1.407,2.903,1.248,1.151,2.107,2.82,2.561,2.328,1.822,2.633,2.515,2.567,0.953,0.937,0.203,0.152,0.009,0.007,0.005,0.001
2011,1,2,13.867,-0.48,1.71,7.494,64.674,34,0.2,33.72,0.656,0.029,0.579,1.101,1.942,3.64,1.211,0.516,0.91,1.956,1.042,2.19,0.961,0.856,1.581,2.212,1.956,1.854,1.297,2.093,1.871,2.006,0.784,0.798,0.165,0.14,0.014,0.009,0.007,0
2011,1,2,14.867,-1.13,1.62,3.0038,71.646,8.4,0,8.197,0,0.002,0.103,0.212,0.413,0.835,0.279,0.118,0.207,0.437,0.247,0.549,0.26,0.198,0.378,0.641,0.495,0.559,0.252,0.608,0.413,0.504,0.209,0.215,0.029,0.032,0.001,0.001,0,0
2011,1,2,15.867,-1.83,1.67,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,16.867,-2.53,1.72,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,17.867,-3.15,1.73,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,18.867,-3.41,1.55,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,19.867,-3.68,1.37,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,20.867,-3.8,1.27,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,21.867,-3.27,1.52,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,22.867,-2.74,1.77,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,23.86,-2.26,2.01,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,0.85972,-2.02,2.15,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,1.8597,-1.79,2.3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,2.8597,-1.49,2.45,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,3.86,-0.85,2.6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,4.86,-0.22,2.76,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,5.86,0.32,2.91,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,6.86,0.46,3.02,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,7.8597,0.59,3.12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,8.8597,0.81,3.34,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,9.8597,1.41,4.08,6.5066,66.286,40.6,2.6,47.948,9.228,0.04,0.626,1.233,2.27,4.479,1.546,0.666,1.183,2.588,1.401,2.999,1.342,1.18,2.216,3.182,2.818,2.758,1.882,3.216,2.852,3.38,1.462,1.675,0.398,0.395,0.075,0.046,0.036,0.004
2011,1,3,10.86,2.01,4.82,9.7482,61.106,98.6,25.4,159.14,72.485,0.189,1.657,3.369,6.446,13.331,4.796,2.103,3.749,8.424,4.527,9.638,4.267,3.957,7.425,9.978,9.409,8.745,7.081,10.522,10.39,12.11,5.285,6.266,1.91,1.767,0.81,0.551,0.392,0.05
2011,1,3,11.86,2.46,5.43,11.056,58.957,102.2,18.6,141.89,50.015,0.183,1.83,3.589,6.562,12.949,4.532,1.969,3.5,7.782,4.135,8.685,3.791,3.558,6.608,8.724,8.24,7.499,6.281,8.92,8.991,10.187,4.303,5,1.522,1.33,0.54,0.376,0.261,0.04
2011,1,3,12.86,2.26,5.42,10.321,60.17,50.3,0.3,49.729,0.833,0.065,0.954,1.759,3.004,5.492,1.82,0.775,1.37,2.953,1.549,3.2,1.376,1.272,2.328,3.111,2.833,2.571,2.026,2.917,2.804,2.894,1.087,1.095,0.247,0.189,0.017,0.012,0.008,0.001
2011,1,3,13.86,2.06,5.42,7.6039,64.553,43.3,1.4,46.165,4.546,0.041,0.718,1.382,2.466,4.701,1.587,0.678,1.202,2.605,1.393,2.937,1.294,1.157,2.149,3,2.679,2.543,1.819,2.919,2.659,2.978,1.219,1.33,0.312,0.281,0.054,0.034,0.025,0.003
2011,1,3,14.86,1.85,5.44,3.1223,71.517,9,0,8.783,0,0.002,0.111,0.23,0.445,0.897,0.299,0.127,0.222,0.47,0.264,0.588,0.278,0.213,0.406,0.681,0.53,0.593,0.273,0.646,0.445,0.54,0.224,0.23,0.031,0.035,0.001,0.001,0.001,0
2011,1,3,15.86,1.59,5.63,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,16.86,1.32,5.82,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,17.86,1.12,5.98,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,18.86,1.22,6.01,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,19.86,1.32,6.03,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,20.86,1.46,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,21.86,1.79,5.74,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,22.86,2.13,5.48,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,23.853,2.5,5.13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,0.8525,3.03,4.36,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,1.8525,3.56,3.59,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,2.8525,4,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,3.8528,4,3.25,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,4.8528,4,3.49,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,5.8528,4,3.75,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,6.8528,4,4.1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,7.8525,4,4.45,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,8.8525,4.05,4.76,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,9.8525,4.35,4.89,6.5652,66.251,52.9,8.7,80.033,30.644,0.082,0.781,1.583,3.05,6.393,2.317,1.017,1.817,4.073,2.226,4.827,2.188,1.931,3.678,5.29,4.774,4.721,3.319,5.68,5.124,6.3,2.853,3.41,0.888,0.928,0.367,0.229,0.17,0.017
2011,1,4,10.852,4.65,5.01,9.8233,61.044,36,0,35.125,0,0.044,0.691,1.271,2.169,3.955,1.306,0.556,0.981,2.11,1.109,2.291,0.987,0.905,1.657,2.231,2.016,1.841,1.412,2.074,1.951,1.953,0.713,0.669,0.132,0.095,0.003,0.002,0.001,0
2011,1,4,11.852,4.89,5.15,11.148,58.867,81.9,6.3,93.717,16.847,0.127,1.516,2.863,5.011,9.44,3.205,1.376,2.442,5.346,2.816,5.85,2.527,2.366,4.357,5.755,5.356,4.841,4.005,5.641,5.634,6.209,2.515,2.815,0.784,0.649,0.121,0.083,0.059,0.008
2011,1,4,12.852,4.86,5.36,10.426,60.058,80.2,7.8,96.274,21.513,0.121,1.437,2.75,4.893,9.371,3.212,1.384,2.458,5.401,2.86,5.98,2.6,2.421,4.476,5.962,5.546,5.064,4.115,5.936,5.868,6.575,2.722,3.088,0.869,0.746,0.187,0.127,0.091,0.014
2011,1,4,13.852,4.83,5.58,7.7208,64.426,48.1,2.5,53.918,8.033,0.05,0.795,1.538,2.764,5.32,1.812,0.777,1.378,3.003,1.608,3.399,1.5,1.346,2.506,3.489,3.137,2.977,2.157,3.446,3.171,3.608,1.506,1.681,0.412,0.378,0.074,0.048,0.035,0.003
2011,1,4,14.852,4.73,5.71,3.2474,71.382,16.2,0.9,20.308,5.072,0.017,0.188,0.394,0.781,1.647,0.588,0.256,0.458,1.007,0.562,1.243,0.58,0.46,0.892,1.467,1.189,1.316,0.72,1.539,1.181,1.637,0.734,0.952,0.176,0.223,0.051,0.028,0.022,0
2011,1,4,15.853,4.37,5.51,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,16.853,4,5.31,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,17.853,3.66,5.12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,18.853,3.42,4.93,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,19.853,3.19,4.74,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,20.853,2.95,4.56,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,21.853,2.69,4.41,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,22.853,2.42,4.26,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,23.846,2.09,4.04,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,0.84528,1.49,3.56,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,1.8453,0.89,3.07,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,2.8453,0.38,2.65,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,3.8456,0.24,2.55,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,4.8456,0.11,2.45,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,5.8456,0.03,2.43,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,6.8456,0.2,2.77,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,7.8453,0.36,3.1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,8.8453,0.6,3.32,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,9.8453,1.13,3.01,6.6313,66.21,38.9,1.8,43.553,6.288,0.035,0.609,1.191,2.171,4.227,1.444,0.62,1.098,2.39,1.29,2.75,1.226,1.079,2.018,2.884,2.55,2.48,1.693,2.866,2.541,2.954,1.252,1.407,0.327,0.316,0.063,0.038,0.031,0.003
2011,1,5,10.845,1.66,2.7,9.9058,60.974,46.2,0.2,45.519,0.564,0.056,0.869,1.606,2.751,5.037,1.668,0.71,1.255,2.704,1.42,2.938,1.267,1.164,2.134,2.867,2.6,2.371,1.839,2.686,2.554,2.634,0.989,0.987,0.217,0.167,0.013,0.009,0.006,0.001
2011,1,5,11.845,2.1,2.36,11.246,58.77,29.1,0,28.391,0,0.049,0.654,1.163,1.934,3.46,1.135,0.481,0.851,1.824,0.953,1.948,0.832,0.765,1.392,1.865,1.676,1.517,1.163,1.658,1.482,1.086,0.298,0.178,0.019,0.008,0,0,0,0
2011,1,5,12.845,2.1,1.93,10.539,59.938,90.5,13.2,118.86,36.152,0.149,1.605,3.121,5.657,11.058,3.844,1.666,2.96,6.552,3.482,7.31,3.191,2.979,5.529,7.351,6.891,6.3,5.178,7.458,7.428,8.411,3.541,4.083,1.202,1.053,0.385,0.266,0.185,0.027
2011,1,5,13.845,2.1,1.5,7.8447,64.292,9.1,0,8.878,0,0.009,0.183,0.337,0.579,1.065,0.35,0.149,0.262,0.56,0.297,0.618,0.27,0.239,0.437,0.616,0.536,0.509,0.342,0.552,0.455,0.345,0.099,0.06,0.006,0.003,0,0,0,0
2011,1,5,14.845,2.07,1.15,3.3791,71.241,10.8,0,10.541,0,0.002,0.137,0.279,0.536,1.076,0.36,0.153,0.268,0.567,0.317,0.701,0.328,0.257,0.487,0.801,0.633,0.694,0.335,0.763,0.542,0.654,0.272,0.285,0.042,0.045,0.003,0.002,0.002,0
2011,1,5,15.846,1.9,1.21,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,16.846,1.74,1.28,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,17.846,1.5,1.43,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,18.846,0.93,1.99,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,19.846,0.36,2.54,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,20.846,-0.09,2.96,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,21.846,-0.06,2.76,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,22.846,-0.03,2.56,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,23.838,0.02,2.38,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,0.83806,0.16,2.3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,1.8381,0.29,2.21,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,2.8381,0.39,2.13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,3.8383,0.32,2.08,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,4.8383,0.25,2.03,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,5.8383,0.04,1.99,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,6.8383,-0.82,1.99,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,6,7.8381,-1.69,1.98,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
