Year,Month,Day,Hour solar,Ambient temperature (øC),Wind speed (m/s),Sun elevation (ø),Sun incidence angle (ø),Gh (W/m2),Bh (W/m2),G (W/m2),B (W/m2),"Inclined global spectral irradiance,306.8-327.8nm",327.8-362.5nm,362.5-407.5nm,407.5-452.0nm,452.0nm-517.7nm,517.7-540.0nm,540.0-549.5nm,549.5-566.6nm,566.6-605.0nm,605.0-625.0nm,625.0-666.7nm,666.7-684.2nm,684.2-704.4nm,704.4-742.6nm,742.6-791.5nm,791.5-844.5nm,844.5-889.0nm,889.0-974.9nm,974.9-1045.7nm,1045.7-1194.2nm,1194.2-1515.9nm,1515.9-1613.5nm,1613.5-1964.8nm,1964.8-2153.5nm,2153.5-2275.2nm,2275.2-3001.9nm,3001.9-3635.4nm,3635.4-3991.0nm,3991.0-4605.65nm
2011,1,1,0.78472,21.98,1.27,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,1.7847,21.84,1.12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,2.7847,21.71,0.97,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,3.7847,21.61,0.81,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,4.7844,21.68,0.61,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,5.7844,21.75,0.42,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,6.7844,22.14,0.25,11.204,71.606,87,11.1,94.333,18.027,0.146,1.671,3.135,5.461,10.315,3.539,1.51,2.722,5.7,3.159,6.322,2.846,2.376,3.831,6.654,5.041,5.526,1.703,5.975,4.217,5.259,2.807,2.83,0.66,0.677,0.137,0.027,0.081,0.006
2011,1,1,7.7844,24.04,0.17,24.896,58.183,212.2,25.5,216.97,31.935,0.772,5.036,8.807,14.253,25.144,8.372,3.564,6.365,13.606,7.108,14.022,5.927,5.575,9.303,13.254,11.379,10.573,6.535,11.756,10.514,11.365,5.227,5.175,1.608,1.229,0.208,0.124,0.134,0.031
2011,1,1,8.7844,25.94,0.09,38.273,44.561,463.6,168.7,496.19,194.05,2.294,11.483,19.991,32.01,56.005,18.641,7.952,14.181,30.619,15.777,31.001,12.895,12.615,21.171,28.49,25.536,22.608,17.067,25.635,25.35,27.507,12.192,13.117,4.986,3.641,1.398,0.95,0.852,0.23
2011,1,1,9.7844,27.63,0.07,50.907,30.816,644.5,291.2,686.51,322.23,3.803,16.604,28.479,44.919,77.592,25.69,10.949,19.51,42.232,21.572,42.236,17.397,17.333,29.179,38.171,34.827,30.059,24.971,34.268,35.543,38.424,16.434,18.23,7.311,5.132,2.279,1.622,1.332,0.417
2011,1,1,10.784,28.37,0.29,61.69,17.024,824.8,495.5,883.99,538.15,5.259,21.446,36.701,57.61,99.088,32.743,13.95,24.862,53.925,27.424,53.63,21.972,22.152,37.39,48.098,44.42,37.75,33.259,43.251,46.4,50.548,21.21,24.396,10.256,7.096,3.672,2.664,2.091,0.727
2011,1,1,11.784,29.1,0.52,67.69,3.657,959.7,736.2,1035.3,794.15,6.204,24.744,42.517,66.753,114.77,37.901,16.139,28.796,62.529,31.733,62.072,25.356,25.763,43.595,55.539,51.711,43.535,39.764,50.081,55.004,60.615,25.189,29.94,13.019,8.993,5.196,3.793,2.923,1.092
2011,1,1,12.784,29.77,0.75,65.136,11.094,911.9,649.8,982.92,702.8,5.855,23.566,40.464,63.558,109.33,36.12,15.384,27.437,59.562,30.252,59.174,24.198,24.52,41.457,52.997,49.208,41.565,37.481,47.751,52.022,57.123,23.826,28.025,12.058,8.34,4.66,3.394,2.634,0.961
2011,1,1,13.784,30.13,1.03,55.905,24.857,812.7,558.3,883.94,611.73,4.877,20.684,35.823,56.701,98.135,32.505,13.854,24.71,53.619,27.319,53.519,21.965,22.123,37.367,48.219,44.533,37.941,33.116,43.522,46.65,51.298,21.714,25.3,10.745,7.549,4.071,2.928,2.344,0.811
2011,1,1,14.784,30.5,1.3,43.864,38.634,670,464.3,746.58,523.4,3.476,16.41,29.032,46.779,82.121,27.362,11.678,20.84,45.198,23.182,45.576,18.841,18.762,31.648,41.599,38.047,32.952,27.018,37.726,39.318,43.634,18.996,21.981,9.159,6.662,3.461,2.413,2.062,0.65
2011,1,1,15.784,30.55,1.55,30.732,52.317,399.1,174.1,444.05,208.26,1.645,9.339,16.729,27.451,49.036,16.474,7.043,12.576,27.151,14.128,27.906,11.733,11.308,18.925,26.133,23.129,20.955,14.547,23.749,22.73,25.209,11.613,12.581,4.742,3.652,1.47,0.945,0.925,0.224
2011,1,1,16.785,29.19,1.66,17.142,65.837,189,58.4,217.59,81.107,0.476,3.879,7.244,12.469,23.303,7.995,3.427,6.151,13.137,7.084,14.14,6.177,5.548,9.112,14.135,11.633,11.637,5.492,12.974,10.661,12.541,6.398,6.676,2.098,1.884,0.596,0.276,0.39,0.055
2011,1,1,17.785,27.82,1.76,3.373,79.101,16.8,1.2,19.183,3.856,0.016,0.233,0.476,0.935,1.989,0.751,0.31,0.612,1.06,0.761,1.312,0.736,0.368,0.553,1.872,0.822,1.602,0,1.376,0.422,1.205,0.639,1.095,0,0.031,0.007,0,0,0
2011,1,1,18.785,26.52,1.82,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,19.785,25.52,1.67,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,20.785,24.52,1.52,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,21.785,23.71,1.37,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,22.785,23.78,1.27,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,23.785,23.85,1.17,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,0.77722,23.88,1.07,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,1.7772,23.74,0.94,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,2.7772,23.61,0.82,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,3.7772,23.51,0.74,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,4.7769,23.54,0.82,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,5.7769,23.57,0.91,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,6.7769,23.81,0.97,11.105,71.727,88.8,12.6,97.459,20.512,0.15,1.691,3.185,5.571,10.568,3.637,1.553,2.801,5.865,3.26,6.525,2.945,2.449,3.938,6.899,5.206,5.744,1.731,6.217,4.367,5.492,2.953,2.997,0.703,0.729,0.156,0.029,0.092,0.006
2011,1,2,7.7769,24.98,0.93,24.807,58.3,323.1,145.3,370.99,181.97,1.109,7.157,13.135,22.061,40.228,13.643,5.843,10.451,22.524,11.86,23.536,10.02,9.464,15.763,22.525,19.556,18.248,11.333,20.616,18.886,21.407,10.238,11.063,4.019,3.265,1.279,0.758,0.825,0.173
2011,1,2,8.7769,26.14,0.89,38.199,44.674,527.5,274.7,582.61,315.89,2.541,12.803,22.639,36.623,64.584,21.574,9.214,16.437,35.575,18.346,36.109,15.026,14.756,24.795,33.25,29.978,26.456,20.251,30.133,30.207,33.272,14.821,16.475,6.537,4.838,2.183,1.483,1.33,0.373
2011,1,2,9.7769,27.18,0.82,50.855,30.923,712.3,420.9,773.13,465.57,4.11,18.057,31.305,49.69,86.236,28.605,12.198,21.747,47.145,24.085,47.21,19.44,19.441,32.778,42.714,39.172,33.684,28.402,38.532,40.479,44.292,18.974,21.632,8.963,6.349,3.173,2.259,1.853,0.604
2011,1,2,10.777,27.65,0.68,61.68,17.123,829.7,506.3,889.75,549.64,5.281,21.547,36.894,57.929,99.657,32.934,14.03,25.008,54.244,27.586,53.951,22.102,22.289,37.626,48.389,44.703,37.98,33.498,43.523,46.733,50.95,21.378,24.633,10.375,7.181,3.74,2.714,2.13,0.743
2011,1,2,11.777,28.12,0.53,67.751,3.701,833.5,445,882.54,479.79,5.58,22.05,37.38,58.279,99.716,32.882,14.002,24.943,54.073,27.455,53.614,21.93,22.132,37.339,47.902,44.24,37.507,33.326,42.924,46.119,49.879,20.751,23.641,9.838,6.718,3.337,2.438,1.883,0.66
2011,1,2,12.777,28.45,0.41,65.255,10.98,835.5,474.5,889.42,512.91,5.484,21.936,37.338,58.381,100.11,33.041,14.073,25.075,54.374,27.625,53.978,22.092,22.293,37.619,48.299,44.622,37.856,33.561,43.352,46.587,50.561,21.106,24.173,10.12,6.949,3.534,2.575,2.001,0.7
2011,1,2,13.777,28.15,0.42,56.035,24.754,851.3,653.2,930.59,715.21,5.09,21.612,37.536,59.473,102.97,34.1,14.53,25.928,56.271,28.657,56.153,23.027,23.239,39.293,50.587,46.816,39.786,35.038,45.682,49.287,54.436,22.97,27.064,11.585,8.144,4.532,3.258,2.601,0.925
2011,1,2,14.777,27.85,0.43,43.989,38.538,683.1,493.4,762.74,555.69,3.543,16.716,29.61,47.73,83.797,27.917,11.913,21.264,46.119,23.647,46.495,19.212,19.151,32.319,42.427,38.844,33.597,27.672,38.478,40.23,44.722,19.434,22.598,9.448,6.871,3.618,2.523,2.151,0.691
2011,1,2,15.777,27.38,0.45,30.851,52.228,444.5,254.4,509.22,303.87,1.805,10.243,18.612,30.827,55.443,18.679,7.992,14.276,30.879,16.07,31.779,13.355,12.926,21.666,29.78,26.511,23.902,16.868,27.179,26.404,29.644,13.632,15.219,5.925,4.589,2.065,1.329,1.295,0.328
2011,1,2,16.777,26.14,0.48,17.254,65.754,47.3,0,46.147,0,0.145,1.253,2.137,3.43,5.995,1.973,0.835,1.49,3.13,1.654,3.259,1.397,1.243,2.062,3.142,2.535,2.482,1.177,2.592,1.918,1.465,0.503,0.279,0.033,0.018,0,0,0,0
2011,1,2,17.777,24.91,0.51,3.4772,79.027,23.4,3.9,31.67,12.239,0.019,0.306,0.633,1.29,2.917,1.207,0.496,1.037,1.652,1.327,2.036,1.235,0.516,0.783,3.178,1.159,2.764,0,2.297,0.631,2.338,1.302,2.458,0,0.069,0.02,0,0,0
2011,1,2,18.777,23.86,0.59,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,19.777,23.62,0.91,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,20.777,23.39,1.23,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,21.777,23.16,1.47,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,22.777,22.92,1.28,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,2,23.777,22.69,1.09,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,0.77,22.49,0.99,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,1.77,22.46,1.32,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,2.77,22.43,1.65,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,3.77,22.38,1.89,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,4.7697,22.28,1.72,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,5.7697,22.18,1.56,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,6.7697,22.21,1.44,11.008,71.849,68.7,3.9,70.284,6.363,0.108,1.363,2.521,4.327,8.029,2.717,1.154,2.073,4.334,2.378,4.758,2.124,1.785,2.909,4.939,3.766,4.052,1.306,4.334,3.052,3.683,1.899,1.839,0.389,0.384,0.034,0.006,0.02,0.001
2011,1,3,7.7697,22.81,1.53,24.721,58.418,166.7,7.1,165.3,8.891,0.622,4.082,7.039,11.27,19.68,6.512,2.767,4.937,10.521,5.481,10.79,4.548,4.269,7.133,10.151,8.68,8.045,4.953,8.875,7.851,8.207,3.647,3.428,0.969,0.71,0.058,0.034,0.036,0.009
2011,1,3,8.7697,23.41,1.63,38.128,44.787,101.7,0,99.226,0,0.658,3.186,5.13,7.804,13.065,4.245,1.795,3.197,6.792,3.478,6.749,2.789,2.66,4.447,6.103,5.267,4.706,3.248,5.02,4.35,3.053,0.912,0.488,0.061,0.023,0,0,0,0
2011,1,3,9.7697,23.86,1.68,50.807,31.03,293.5,4.2,287.14,4.644,1.974,8.393,13.701,20.903,35.099,11.447,4.855,8.642,18.518,9.416,18.304,7.505,7.383,12.402,16.386,14.634,12.693,10.091,14.145,13.982,13.718,5.39,5.004,1.483,0.915,0.063,0.044,0.037,0.013
2011,1,3,10.77,23.62,1.54,61.676,17.221,456.5,38.2,452.02,41.45,3.253,12.923,21.153,32.263,54.188,17.698,7.51,13.371,28.743,14.578,28.329,11.578,11.514,19.352,25.222,22.787,19.547,16.34,21.978,22.476,23.004,9.266,9.335,3.133,1.988,0.197,0.143,0.111,0.041
2011,1,3,11.77,23.39,1.4,67.82,3.745,897.4,580.3,959.83,625.33,5.907,23.438,40.006,62.609,107.41,35.453,15.098,26.914,58.402,29.648,57.947,23.689,23.985,40.52,51.811,48.042,40.597,36.542,46.581,50.577,55.207,22.971,26.727,11.386,7.823,4.221,3.083,2.379,0.859
2011,1,3,12.77,23.42,1.26,65.379,10.866,867.6,541.8,928.08,585.3,5.649,22.634,38.658,60.553,103.97,34.329,14.622,26.062,56.541,28.722,56.146,22.972,23.219,39.21,50.254,46.522,39.399,35.17,45.178,48.815,53.223,22.212,25.713,10.891,7.5,3.972,2.895,2.247,0.8
2011,1,3,13.77,24.62,1.16,56.169,24.652,783.3,485.9,845.86,531.63,4.756,20.079,34.615,54.65,94.425,31.261,13.323,23.753,51.517,26.251,51.399,21.102,21.214,35.801,46.283,42.649,36.406,31.548,41.704,44.426,48.583,20.573,23.676,9.937,6.956,3.601,2.592,2.074,0.706
2011,1,3,14.77,25.82,1.06,44.117,38.443,321.5,18.3,317.72,20.59,1.916,8.762,14.545,22.479,38.148,12.502,5.308,9.455,20.276,10.355,20.193,8.32,8.147,13.676,18.243,16.244,14.223,10.964,15.899,15.592,15.886,6.555,6.384,2.026,1.328,0.12,0.084,0.071,0.023
2011,1,3,15.77,26.67,0.96,30.971,52.141,410.3,188.8,458.31,225.17,1.695,9.584,17.198,28.25,50.498,16.97,7.256,12.956,27.984,14.558,28.756,12.086,11.663,19.526,26.919,23.862,21.584,15.073,24.48,23.519,26.129,12.024,13.098,4.974,3.83,1.58,1.018,0.992,0.243
2011,1,3,16.77,25.97,0.87,17.365,65.675,153.4,24.1,163.02,33.261,0.391,3.292,5.976,10.028,18.284,6.178,2.637,4.723,10.045,5.368,10.679,4.626,4.174,6.896,10.533,8.679,8.566,4.192,9.461,7.76,8.845,4.376,4.378,1.277,1.104,0.245,0.115,0.16,0.027
2011,1,3,17.77,25.27,0.78,3.5805,78.957,15.9,0.7,17.033,2.147,0.015,0.23,0.465,0.895,1.849,0.668,0.277,0.528,0.967,0.646,1.199,0.638,0.354,0.536,1.611,0.785,1.37,0,1.234,0.415,0.996,0.532,0.784,0,0.033,0.006,0,0,0
2011,1,3,18.77,24.62,0.74,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,19.77,24.19,0.9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,20.77,23.76,1.06,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,21.77,23.35,1.14,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,22.77,23.09,0.85,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,3,23.77,22.82,0.57,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,0.76278,22.56,0.36,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,1.7628,22.32,0.52,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,2.7628,22.09,0.69,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,3.7628,21.95,0.8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,4.7625,22.21,0.69,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,5.7625,22.48,0.58,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,6.7625,23,0.5,10.912,71.972,71.4,5,73.884,8.174,0.112,1.403,2.604,4.487,8.361,2.838,1.207,2.169,4.533,2.495,4.994,2.235,1.872,3.042,5.208,3.955,4.285,1.352,4.59,3.219,3.926,2.042,2,0.43,0.43,0.053,0.009,0.031,0.002
2011,1,4,7.7625,24.67,0.58,24.637,58.536,183.9,12.9,184.34,16.152,0.674,4.438,7.698,12.38,21.709,7.202,3.063,5.466,11.659,6.081,11.984,5.057,4.749,7.929,11.301,9.67,8.98,5.517,9.937,8.819,9.391,4.254,4.1,1.203,0.897,0.077,0.045,0.049,0.011
2011,1,4,8.7625,26.33,0.65,38.06,44.899,461,167.5,493.06,192.46,2.271,11.402,19.855,31.801,55.65,18.523,7.902,14.091,30.425,15.679,30.812,12.819,12.536,21.038,28.326,25.381,22.48,16.94,25.487,25.183,27.332,12.121,13.038,4.951,3.619,1.387,0.941,0.845,0.227
2011,1,4,9.7625,27.77,0.7,50.764,31.137,783.7,590.7,862.94,652.77,4.442,19.634,34.347,54.763,95.289,31.621,13.48,24.058,52.196,26.646,52.278,21.497,21.597,36.491,47.318,43.615,37.304,32.05,42.786,45.621,50.488,21.533,25.236,10.703,7.616,4.145,2.948,2.409,0.827
2011,1,4,10.762,28.13,0.65,61.677,17.318,889.4,647,961.78,701.67,5.562,22.794,39.295,61.906,106.74,35.293,15.034,26.82,58.218,29.596,57.928,23.712,23.997,40.576,51.986,48.227,40.816,36.533,46.89,50.934,56.055,23.484,27.652,11.894,8.275,4.63,3.359,2.632,0.949
2011,1,4,11.762,28.5,0.61,67.896,3.788,1009.2,870.6,1090.9,937.61,6.693,26.613,45.507,71.187,121.97,40.197,17.103,30.521,66.187,33.564,65.599,26.773,27.178,45.99,58.626,54.469,45.855,41.808,52.635,57.658,63.213,26.095,30.732,13.15,9.033,5.013,3.659,2.814,1.06
2011,1,4,12.762,28.74,0.59,65.51,10.753,961.9,775.1,1040.2,836.77,6.201,24.938,42.846,67.272,115.63,38.172,16.251,28.999,62.932,31.944,62.483,25.528,25.906,43.835,55.939,51.999,43.831,39.808,50.368,55.136,60.691,25.202,29.852,12.869,8.893,5.046,3.674,2.843,1.061
2011,1,4,13.762,28.41,0.71,56.306,24.551,849.9,643.9,927.24,703.94,5.075,21.511,37.364,59.2,102.51,33.95,14.466,25.816,56.033,28.534,55.917,22.929,23.149,39.141,50.37,46.637,39.621,34.945,45.509,49.143,54.302,22.924,27.036,11.603,8.16,4.564,3.283,2.621,0.934
2011,1,4,14.762,28.07,0.82,44.247,38.351,683.2,487.5,760.89,547.92,3.552,16.711,29.575,47.644,83.611,27.851,11.885,21.213,46.01,23.588,46.374,19.16,19.104,32.238,42.305,38.74,33.498,27.627,38.368,40.131,44.593,19.376,22.519,9.422,6.848,3.604,2.516,2.143,0.683
2011,1,4,15.762,27.58,0.91,31.091,52.056,438,236.7,497.45,281.85,1.796,10.141,18.347,30.295,54.361,18.297,7.827,13.979,30.226,15.725,31.082,13.058,12.635,21.172,29.102,25.889,23.347,16.474,26.533,25.723,28.779,13.227,14.668,5.68,4.387,1.933,1.247,1.212,0.305
2011,1,4,16.763,26.34,0.88,17.477,65.598,153.4,23.4,162.49,32.19,0.393,3.301,5.983,10.028,18.26,6.166,2.63,4.712,10.022,5.352,10.644,4.608,4.161,6.878,10.486,8.649,8.522,4.196,9.411,7.731,8.795,4.341,4.336,1.264,1.089,0.237,0.112,0.154,0.026
2011,1,4,17.763,25.11,0.85,3.683,78.89,15.2,0.5,15.878,1.5,0.015,0.225,0.454,0.865,1.765,0.626,0.26,0.489,0.915,0.593,1.131,0.59,0.342,0.52,1.479,0.756,1.254,0,1.147,0.404,0.892,0.473,0.647,0,0.032,0.004,0,0,0
2011,1,4,18.763,24.05,0.83,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,19.763,23.75,0.81,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,20.763,23.45,0.79,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,21.763,23.18,0.76,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,22.763,23.04,0.7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,4,23.763,22.91,0.64,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,0.75556,22.76,0.57,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,1.7556,22.56,0.44,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,2.7556,22.36,0.31,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,3.7556,22.21,0.24,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,4.7553,22.28,0.42,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,5.7553,22.35,0.6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,5,6.7553,22.61,0.74,10.818,72.096,126.3,52.2,168.66,85.498,0.253,2.185,4.359,8.099,16.412,5.903,2.547,4.639,9.724,5.574,11.171,5.168,4.167,6.465,12.278,9.013,10.459,2.507,11.484,7.982,10.853,6.047,6.689,1.724,1.88,0.607,0.098,0.356,0.018
2011,1,5,7.7553,23.78,0.68,24.555,58.655,354.7,208,422,260.37,1.194,7.697,14.385,24.472,45.054,15.341,6.577,11.77,25.411,13.391,26.616,11.331,10.738,17.909,25.513,22.263,20.685,12.97,23.432,21.774,25.024,11.923,13.313,4.972,4.067,1.762,1.039,1.134,0.246
2011,1,5,8.7553,24.94,0.63,37.995,45.012,527.8,278.9,583.17,320.3,2.528,12.777,22.614,36.607,64.592,21.581,9.217,16.444,35.591,18.355,36.135,15.039,14.767,24.816,33.286,30.01,26.489,20.262,30.173,30.249,33.351,14.863,16.548,6.573,4.871,2.21,1.499,1.347,0.379
2011,1,5,9.7553,25.9,0.56,50.725,31.243,740.5,485.8,808.4,536.54,4.224,18.623,32.43,51.599,89.693,29.765,12.692,22.638,49.101,25.08,49.186,20.245,20.285,34.232,44.519,40.922,35.114,29.836,40.224,42.526,46.784,20.027,23.121,9.697,6.891,3.592,2.557,2.097,0.695
2011,1,5,10.755,25.9,0.47,61.684,17.415,536.1,86.5,538.29,93.753,3.72,14.854,24.532,37.641,63.553,20.815,8.842,15.744,33.912,17.213,33.499,13.704,13.662,22.974,29.879,27.112,23.233,19.602,26.24,27.092,28.221,11.547,12.037,4.311,2.815,0.615,0.445,0.349,0.126
2011,1,5,11.755,25.9,0.37,67.978,3.831,639.2,155.2,649.55,167.04,4.523,17.608,29.181,44.848,75.843,24.87,10.571,18.82,40.623,20.6,40.104,16.389,16.423,27.641,35.707,32.612,27.793,24.031,31.522,33.06,34.761,14.234,15.251,5.756,3.796,1.202,0.877,0.677,0.229
2011,1,5,12.755,25.79,0.35,65.647,10.64,771.3,349.6,809.25,377.15,5.167,20.527,34.653,53.913,92.098,30.348,12.92,23.011,49.836,25.312,49.409,20.223,20.349,34.3,44.159,40.635,34.561,30.31,39.463,42.007,45.14,18.789,21.056,8.574,5.836,2.677,1.952,1.515,0.515
